,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
54,3,7500,7672,3.3540869101472106,24,pictures\transformed\roomBright_figureDark\P.JPG,gamma,0.609334767420637,sharpness,0.2670515228174768,None,None,2,25_P_gamma0.61_sharpness0.27.jpg,25,P,0.0,0.61,0.27,0.0,0.0,2023-08-24,21:53:42.388004,f,63.87086510658264,1.2704989910125732,4,-0.5976948153331426
55,4,8700,8887,3.4296289067138948,28,pictures\transformed\roomBright_figureDark\P.JPG,brightness,4.232402178038699,gamma,1.023697431062833,contrast,1.128625225955974,1,29_P_brightness4.2_gamma1.0_contrast1.1.jpg,29,P,1.1,1.0,0.0,4.2,0.0,2023-08-24,21:53:52.374470,f,73.85733127593994,1.241569757461548,4,-0.7615509131555969
56,0,1500,1642,2.8042488326234745,4,pictures\transformed\roomBright_figureDark\0.JPG,contrast,1.015635433557818,sharpness,0.1314238858700085,gamma,0.7591986718547943,0,5_0_contrast1.0_sharpness0.13_gamma0.76.jpg,5,0,1.0,0.76,0.13,0.0,0.0,2023-08-24,21:56:30.771266,t,13.89162826538086,1.28389310836792,4,-0.5218301091440861
57,1,3300,3498,2.8820376071032,10,pictures\transformed\roomBright_figureDark\0.JPG,gamma,0.6885768404233914,sharpness,0.651779306150845,None,None,0,11_0_gamma0.69_sharpness0.65.jpg,11,0,0.0,0.69,0.65,0.0,0.0,2023-08-24,21:56:45.824118,t,28.944479942321777,1.3360118865966797,4,-0.22662769360909765
58,2,5700,5856,2.775574778431372,18,pictures\transformed\roomBright_figureDark\C.JPG,sharpness,0.7327537257068074,brightness,19.95068264961198,None,None,2,19_C_sharpness0.73_brightness20.0.jpg,19,C,0.0,0.0,0.73,20.0,0.0,2023-08-24,21:57:05.827419,f,48.93232989311218,1.3296966552734375,4,-0.26239736443869105
59,3,8400,8541,3.0563305997452117,27,pictures\transformed\roomBright_figureDark\S.JPG,gamma,0.5619819113906077,brightness,0.3592587167356653,sharpness,0.6673625789330042,1,28_S_gamma0.56_brightness0.36_sharpness0.67.jpg,28,S,0.0,0.56,0.67,0.36,0.0,2023-08-24,21:57:28.169046,f,71.28940773010254,1.2069015502929688,4,-0.9579127398567588
60,4,10800,10957,3.3910520306368688,35,pictures\transformed\roomBright_figureDark\3.JPG,contrast,0.877616236038401,gamma,0.5610136405211119,None,None,2,36_3_contrast0.88_gamma0.56.jpg,36,3,0.88,0.56,0.0,0.0,0.0,2023-08-24,21:57:48.269856,f,91.37308073043825,1.2562613487243652,4,-0.6783372735380213
61,5,11100,11259,2.905939937540262,36,pictures\transformed\roomBright_figureDark\0.JPG,gamma,1.028652559537863,brightness,25.44120709144353,sharpness,0.6981622793397886,0,37_0_gamma1.0_brightness25.0_sharpness0.7.jpg,37,0,0.0,1.0,0.7,25.0,0.0,2023-08-24,21:57:50.886723,t,94.007084608078,1.3787603378295898,4,0.01550089215600711
62,6,12000,12204,2.9862447416176034,39,pictures\transformed\roomBright_figureDark\B.JPG,contrast,1.007509015398274,equalization,13.17064413397323,None,None,1,40_B_contrast1.0_equalization13.0.jpg,40,B,1.0,0.0,0.0,0.0,13.0,2023-08-24,21:57:58.288797,f,101.40915870666504,1.3032748699188232,4,-0.4120511960230451
63,7,12600,12747,3.416061981458,41,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.1240775686662513,brightness,22.36350392645409,None,None,1,42_S_sharpness0.12_brightness22.0.jpg,42,S,0.0,0.0,0.12,22.0,0.0,2023-08-24,21:58:03.258429,f,106.37879133224487,1.2713837623596191,4,-0.5926834423171119
