番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
18529,635800,477936420,,,,,,1010.056,592.774,717.609,-756.576,9430.447,,Pupil,976.739,661.480,11.451,-83.103,450.000,0.087049,-0.056358,0.994609,-33.500,-54.000,-63.600,3.772,186.656,74.703,29.875,27.016,78.594,Auto,185.188,93.203,1590,10,320,240,1.000,,Pupil,1072.014,688.285,76.627,-101.439,450.000,0.083323,-0.091655,0.992299,33.500,-54.000,-63.600,3.208,159.859,96.484,25.406,23.172,106.797,Auto,157.531,112.469,10,10,320,240,1.000
18530,635801,477937170,,,,,,1009.949,593.389,717.233,-766.629,9445.799,,Pupil,976.596,662.211,11.353,-83.602,450.000,0.086857,-0.057324,0.994570,-33.500,-54.000,-63.600,3.776,186.672,74.781,29.906,27.109,81.828,Auto,185.125,93.234,1590,10,320,240,0.000,,Pupil,1071.776,688.820,76.464,-101.805,450.000,0.083005,-0.092358,0.992260,33.500,-54.000,-63.600,3.272,159.891,96.531,25.922,24.203,98.875,Auto,157.406,112.563,10,10,320,240,0.000
18531,635802,477937920,,,,,,1010.256,593.545,714.118,-760.850,9347.299,,Pupil,977.213,661.816,11.775,-83.332,450.000,0.087670,-0.056799,0.994529,-33.500,-54.000,-63.600,3.753,186.594,74.750,29.734,27.109,79.844,Auto,185.016,93.281,1590,10,320,240,1.000,,Pupil,1072.341,689.324,76.851,-102.150,450.000,0.083742,-0.093013,0.992137,33.500,-54.000,-63.600,3.279,159.828,96.578,25.969,24.078,102.609,Auto,157.344,112.578,10,10,320,240,1.000
18532,635803,477938670,,,,,,1011.290,595.730,724.572,-787.290,9292.902,,Pupil,978.659,663.628,12.765,-84.572,450.000,0.089558,-0.059180,0.994222,-33.500,-54.000,-63.600,3.704,186.406,74.922,29.344,27.016,81.391,Auto,184.938,93.328,1590,10,320,240,0.000,,Pupil,1072.976,690.985,77.285,-103.286,450.000,0.084558,-0.095182,0.991862,33.500,-54.000,-63.600,3.235,159.766,96.719,25.625,24.063,108.875,Auto,157.297,112.609,10,10,320,240,0.000
18533,635804,477939420,,,,,,1011.073,593.638,725.346,-761.780,9342.409,,Pupil,977.951,662.272,12.280,-83.644,450.000,0.088637,-0.057396,0.994409,-33.500,-54.000,-63.600,3.740,186.500,74.781,29.625,27.297,80.156,Auto,184.969,93.359,1590,10,320,240,1.000,,Pupil,1074.003,690.537,77.988,-102.980,450.000,0.085909,-0.094584,0.991803,33.500,-54.000,-63.600,3.241,159.656,96.672,25.672,23.688,104.063,Auto,157.234,112.656,10,10,320,240,1.000
18534,635805,477940170,,,,,,1010.857,594.883,732.042,-789.995,9468.616,,Pupil,977.344,664.421,11.864,-85.114,450.000,0.087824,-0.060236,0.994313,-33.500,-54.000,-63.600,3.683,186.563,75.000,29.172,26.844,82.469,Auto,185.094,93.375,1590,10,320,240,0.000,,Pupil,1073.566,691.690,77.689,-103.769,450.000,0.085323,-0.096098,0.991708,33.500,-54.000,-63.600,3.326,159.703,96.781,26.344,24.156,111.266,Auto,157.234,112.750,10,10,320,240,0.000
18535,635806,477940920,,,,,,1010.174,594.061,725.347,-781.535,9509.751,,Pupil,976.223,664.250,11.098,-84.997,450.000,0.086352,-0.060018,0.994455,-33.500,-54.000,-63.600,3.749,186.719,74.984,29.703,26.922,84.328,Auto,185.203,93.469,1590,10,320,240,1.000,,Pupil,1073.934,692.527,77.940,-104.341,450.000,0.085797,-0.097189,0.991561,33.500,-54.000,-63.600,3.250,159.672,96.859,25.734,24.094,107.313,Auto,157.234,112.844,10,10,320,240,1.000
18536,635807,477941670,,,,,,1010.050,595.891,731.582,-816.952,9615.229,,Pupil,975.919,666.632,10.890,-86.627,450.000,0.085936,-0.063164,0.994296,-33.500,-54.000,-63.600,3.650,186.750,75.219,28.906,26.547,81.703,Auto,185.328,93.484,1590,10,320,240,0.000,,Pupil,1073.037,693.484,77.327,-104.996,450.000,0.084610,-0.098451,0.991539,33.500,-54.000,-63.600,3.292,159.766,96.953,26.078,24.094,106.000,Auto,157.297,112.891,10,10,320,240,0.000
18537,635808,477942420,,,,,,1009.255,594.830,705.084,-784.902,9416.693,,Pupil,975.574,664.330,10.654,-85.052,450.000,0.085499,-0.060128,0.994522,-33.500,-54.000,-63.600,3.746,186.797,74.984,29.672,26.859,81.500,Auto,185.406,93.469,1590,10,320,240,1.000,,Pupil,1072.558,692.942,76.999,-104.625,450.000,0.083988,-0.097747,0.991661,33.500,-54.000,-63.600,3.293,159.813,96.906,26.094,23.688,101.250,Auto,157.344,112.906,10,10,320,240,1.000
18538,635809,477943170,,,,,,1009.041,594.639,708.844,-789.749,9508.097,,Pupil,975.115,664.574,10.340,-85.219,450.000,0.084893,-0.060454,0.994554,-33.500,-54.000,-63.600,3.753,186.859,75.016,29.719,26.719,78.156,Auto,185.438,93.453,1590,10,320,240,0.000,,Pupil,1072.016,692.263,76.628,-104.160,450.000,0.083284,-0.096864,0.991807,33.500,-54.000,-63.600,3.307,159.875,96.844,26.188,24.078,102.609,Auto,157.375,112.906,10,10,320,240,0.000
