0,1
5_C_contrast0.97_equalization23.0.jpg,"[2.974331136461458, nan, 1]"
24_8_gamma1.0_sharpness0.61_equalization15.0.jpg,"[2.977650451332691, nan, 1]"
28_S_gamma0.56_brightness0.36_sharpness0.67.jpg,"[2.978356914859627, 0.38852855671782877, 4]"
9_3_gamma0.75_brightness20.0_contrast0.94.jpg,"[2.983061720341901, nan, 1]"
36_3_contrast0.88_gamma0.56.jpg,"[2.9834340792075693, 0.5245356573797181, 3]"
4_I_gamma0.98_sharpness0.66_equalization7.6.jpg,"[2.983852363950858, nan, 1]"
5_8_brightness4.1_sharpness0.25.jpg,"[2.985384261265083, nan, 1]"
14_1_gamma0.86_brightness17.0_contrast0.92.jpg,"[2.98599956576212, nan, 1]"
44_S_contrast0.91_sharpness0.4.jpg,"[2.988964159241314, nan, 1]"
18_0_sharpness0.95_gamma0.72_contrast0.98.jpg,"[2.990379829410085, nan, 1]"
25_8_contrast0.84_gamma0.9_equalization21.0.jpg,"[2.990506482532459, nan, 1]"
36_I_sharpness0.57_brightness18.0_contrast1.1.jpg,"[2.9924876514321492, 0.621559985161786, 4]"
37_1_gamma0.86_brightness27.0_sharpness0.93.jpg,"[2.992681802833209, nan, 1]"
18_2_gamma0.87_sharpness0.79_equalization29.0.jpg,"[2.9945520031405515, 0.3308132951424607, 4]"
19_0_gamma0.51_contrast1.2_equalization15.0.jpg,"[2.995205769969303, nan, 1]"
32_7_gamma1.1_contrast1.0_equalization18.0.jpg,"[2.996309744498278, nan, 1]"
38_B_brightness3.6_sharpness0.2.jpg,"[2.997527645237333, nan, 1]"
7_B_contrast0.96_sharpness0.47_brightness25.0.jpg,"[2.99880126080892, nan, 1]"
19_1_gamma1.1_sharpness0.4_equalization23.0.jpg,"[3.000098920931132, nan, 1]"
16_S_brightness5.1_sharpness0.8_contrast1.0.jpg,"[3.000768524137661, nan, 1]"
7_C_gamma0.75_sharpness0.13_contrast0.92.jpg,"[3.001271014588528, nan, 1]"
32_9_sharpness0.21_gamma1.1.jpg,"[3.00239148925737, nan, 1]"
25_E_sharpness0.32_contrast0.81_gamma0.98.jpg,"[3.003766970345513, nan, 1]"
6_8_gamma0.7_equalization16.0.jpg,"[3.004246371057709, 0.688957042017173, 4]"
15_8_gamma0.93_sharpness0.2_equalization30.0.jpg,"[3.005235914236871, nan, 1]"
28_8_sharpness0.98_gamma0.9_brightness10.0.jpg,"[3.007242881606656, nan, 1]"
43_7_gamma1.0_contrast0.82_equalization8.7.jpg,"[3.008098243326394, nan, 1]"
3_P_contrast1.0_gamma1.1_equalization23.0.jpg,"[3.014743852905541, nan, 1]"
22_0_sharpness0.56_brightness11.0_contrast0.9.jpg,"[3.015204483881569, nan, 1]"
13_3_contrast1.1_sharpness0.88_gamma0.62.jpg,"[3.01876417648139, nan, 1]"
36_I_sharpness0.93_equalization29.0.jpg,"[3.0188811242103113, 0.39533116473095, 3]"
14_3_brightness8.4_sharpness0.78.jpg,"[3.019295497736427, 0.9663212356143, 2]"
40_S_sharpness0.024_gamma0.69_equalization8.4.jpg,"[3.020069826647537, nan, 1]"
31_2_gamma0.84_contrast1.1_equalization30.0.jpg,"[3.021538560252791, nan, 1]"
39_0_contrast1.0_brightness2.7.jpg,"[3.0235845610138186, 0.4685755257864211, 3]"
7_3_gamma0.54_contrast1.2_sharpness0.77.jpg,"[3.024121232828329, nan, 1]"
23_I_brightness24.0_gamma1.0_sharpness0.76.jpg,"[3.02459501078767, nan, 1]"
23_P_contrast1.2_gamma0.64_sharpness0.76.jpg,"[3.024798778914337, nan, 1]"
31_Q_contrast1.1_sharpness0.92_gamma0.87.jpg,"[3.026623447267652, nan, 1]"
24_8_brightness19.0_contrast1.1_sharpness0.25.jpg,"[3.029431205777136, nan, 1]"
18_3_contrast1.1_brightness23.0.jpg,"[3.02944998594228, nan, 1]"
11_2_sharpness0.13_gamma0.92_equalization8.1.jpg,"[3.030297230109119, nan, 1]"
5_2_contrast0.87_brightness14.0.jpg,"[3.031006056441118, 0.6287080336377586, 4]"
34_B_sharpness0.68_brightness1.1_gamma0.86.jpg,"[3.0315537520262312, 0.2567660940613299, 4]"
11_C_sharpness0.61_gamma0.8_equalization9.2.jpg,"[3.032262390508107, nan, 1]"
27_7_sharpness0.27_brightness1.7.jpg,"[3.0356956162963673, 0.5231287896706411, 4]"
1_3_sharpness0.93_gamma0.97.jpg,"[3.037038945154785, nan, 1]"
10_8_brightness28.0_contrast1.0_sharpness0.12.jpg,"[3.037080634096852, nan, 1]"
12_T_sharpness0.57_equalization17.0.jpg,"[3.03723473617499, nan, 1]"
32_2_contrast0.99_sharpness0.1_equalization6.1.jpg,"[3.037776911981735, nan, 1]"
3_C_sharpness0.83_gamma0.99_equalization21.0.jpg,"[3.038943018730083, 0.5001642390832679, 4]"
19_0_sharpness0.17_gamma1.1_equalization30.0.jpg,"[3.0391165634215733, 0.22945476292432218, 4]"
3_0_sharpness0.39_contrast1.0.jpg,"[3.03950398203765, nan, 1]"
5_C_gamma0.84_sharpness0.42.jpg,"[3.03983657179576, nan, 1]"
3_9_sharpness0.78_contrast1.0_equalization28.0.jpg,"[3.043306041772315, 0.6670386946982614, 3]"
45_9_brightness18.0_gamma0.79_sharpness0.54.jpg,"[3.044098266261308, 0.15081155548847797, 2]"
19_9_sharpness0.36_gamma0.53_equalization22.0.jpg,"[3.045084041118943, nan, 1]"
34_2_contrast1.0_equalization11.0.jpg,"[3.0457755499846226, 0.3438489648255921, 4]"
11_S_contrast0.82_gamma1.1_sharpness0.52.jpg,"[3.046675029875054, nan, 1]"
23_8_sharpness0.26_equalization25.0.jpg,"[3.049002629523943, nan, 1]"
25_J_gamma1.1_sharpness0.81_brightness0.34.jpg,"[3.049200794084218, nan, 1]"
22_E_sharpness0.76_gamma1.1_equalization27.0.jpg,"[3.049551268481376, nan, 1]"
13_8_sharpness0.99_gamma0.9_equalization20.0.jpg,"[3.052796840514382, nan, 1]"
20_2_sharpness0.09_brightness28.0_gamma0.56.jpg,"[3.054129784682554, nan, 1]"
34_9_contrast0.84_sharpness0.24.jpg,"[3.055321747966155, nan, 1]"
39_Q_gamma1.1_brightness29.0.jpg,"[3.055924498111952, nan, 1]"
30_C_brightness11.0_contrast1.2.jpg,"[3.056261240552849, nan, 1]"
34_T_contrast0.89_sharpness0.11_equalization26.0.jpg,"[3.058956967790196, nan, 1]"
31_0_gamma0.65_sharpness0.4_equalization31.0.jpg,"[3.0604614892660185, 0.4960429073914318, 4]"
15_P_brightness26.0_sharpness0.34_gamma0.67.jpg,"[3.061569314817057, nan, 1]"
44_S_contrast1.2_gamma1.1.jpg,"[3.0662066376245556, 0.4112695301489084, 4]"
11_C_contrast0.91_sharpness0.71_equalization8.9.jpg,"[3.068042839609774, nan, 1]"
28_3_gamma0.98_brightness18.0.jpg,"[3.068100626283349, nan, 1]"
46_0_sharpness0.17_gamma0.84_equalization15.0.jpg,"[3.07006258987334, nan, 1]"
27_C_gamma1.1_contrast1.2_equalization31.0.jpg,"[3.074458658647212, nan, 1]"
40_0_sharpness0.95_contrast0.82_equalization23.0.jpg,"[3.075854534915996, 0.16708144719635384, 2]"
7_S_gamma0.66_equalization25.0.jpg,"[3.0759602650820206, 0.4953639194606713, 3]"
37_P_gamma0.99_contrast1.0_equalization7.8.jpg,"[3.076527288879976, nan, 1]"
33_8_gamma0.5_contrast0.86_sharpness0.64.jpg,"[3.078243228759407, nan, 1]"
19_I_gamma0.82_sharpness0.86.jpg,"[3.078494866564044, nan, 1]"
28_9_sharpness0.98_gamma0.94_brightness26.0.jpg,"[3.079857077517566, nan, 1]"
44_T_sharpness0.85_gamma0.63_equalization22.0.jpg,"[3.082752162177229, nan, 1]"
2_2_gamma0.88_equalization17.0.jpg,"[3.084991590711585, nan, 1]"
9_E_gamma0.95_equalization19.0.jpg,"[3.086056224163853, nan, 1]"
26_7_sharpness0.52_brightness2.5_contrast0.94.jpg,"[3.086261566649883, nan, 1]"
45_1_sharpness0.82_contrast1.2_equalization14.0.jpg,"[3.086596194627013, nan, 1]"
13_2_gamma1.1_equalization29.0.jpg,"[3.086789067277889, nan, 1]"
10_S_contrast1.1_brightness9.0_sharpness0.88.jpg,"[3.087393803279193, nan, 1]"
24_1_sharpness0.2_brightness28.0_gamma1.1.jpg,"[3.087746655242199, 0.16018481655834801, 4]"
3_T_brightness16.0_sharpness0.42.jpg,"[3.0882959503771312, 0.3746177592157147, 4]"
24_8_contrast0.99_brightness28.0.jpg,"[3.089029840402173, nan, 1]"
1_E_gamma1.1_contrast0.89_equalization22.0.jpg,"[3.090994247579476, nan, 1]"
5_2_gamma1.0_sharpness0.75_equalization11.0.jpg,"[3.092043908547624, nan, 1]"
31_Q_sharpness0.13_gamma0.89_contrast0.99.jpg,"[3.092726885655477, nan, 1]"
45_E_sharpness0.64_contrast0.85_gamma0.9.jpg,"[3.093367756842616, nan, 1]"
36_9_sharpness0.86_brightness7.7_gamma0.97.jpg,"[3.093598770127182, 0.12509427293592826, 4]"
44_7_brightness5.0_sharpness0.26.jpg,"[3.0953084660364576, 0.5967704820175619, 2]"
32_S_gamma0.71_contrast0.87_equalization8.2.jpg,"[3.096150441272843, 0.24870632457476782, 4]"
1_8_brightness11.0_sharpness0.47_gamma0.85.jpg,"[3.098095414730741, nan, 1]"
9_E_contrast1.0_sharpness0.97_gamma1.0.jpg,"[3.100181371526356, nan, 1]"
44_T_contrast0.83_equalization11.0.jpg,"[3.100340800301121, 0.30955857073032284, 4]"
22_0_brightness10.0_gamma0.6_sharpness0.42.jpg,"[3.100743338225901, nan, 1]"
14_T_gamma0.66_equalization25.0.jpg,"[3.101353426652773, nan, 1]"
16_P_gamma0.61_brightness20.0_contrast0.83.jpg,"[3.103073457249524, nan, 1]"
39_S_sharpness0.68_gamma0.77_equalization18.0.jpg,"[3.103777737354801, nan, 1]"
22_7_contrast1.0_gamma0.71.jpg,"[3.1039825578278792, 0.04485999941686198, 2]"
34_0_brightness20.0_sharpness0.17_gamma0.63.jpg,"[3.10481174834609, nan, 1]"
23_B_gamma0.5_contrast0.89_equalization5.1.jpg,"[3.107210390395855, nan, 1]"
9_E_sharpness0.38_contrast0.81_brightness8.8.jpg,"[3.108511288223132, nan, 1]"
5_0_contrast1.0_sharpness0.13_gamma0.76.jpg,"[3.108836981832468, 0.5140757693557378, 4]"
19_E_contrast1.1_equalization5.7.jpg,"[3.110228829735843, nan, 1]"
37_C_contrast1.1_gamma0.75_sharpness0.61.jpg,"[3.1114178701845594, 0.13359524559125507, 4]"
29_I_contrast0.87_brightness7.8.jpg,"[3.112307000076717, 0.1730717283152929, 4]"
37_2_contrast0.95_sharpness0.2.jpg,"[3.112348486246499, nan, 1]"
21_C_gamma0.56_equalization12.0.jpg,"[3.1126256555138765, 0.1843633862823952, 4]"
32_8_gamma1.0_sharpness0.25_equalization7.5.jpg,"[3.114172807509012, nan, 1]"
9_I_gamma0.64_brightness0.35_sharpness0.62.jpg,"[3.114492187125043, nan, 1]"
32_C_sharpness0.85_brightness2.8.jpg,"[3.1149407782091574, 0.3028663113926671, 2]"
3_3_sharpness0.75_gamma0.99.jpg,"[3.115164791727873, 0.7711977568649606, 4]"
18_S_gamma0.68_sharpness0.15.jpg,"[3.117115192758523, 1.6627144982026238, 2]"
33_T_sharpness0.98_contrast1.1_brightness4.9.jpg,"[3.117192200196772, nan, 1]"
17_S_gamma0.86_contrast1.1.jpg,"[3.1217681578815304, 0.4672551553162244, 4]"
10_S_brightness5.1_gamma0.57_sharpness0.81.jpg,"[3.122149435136952, nan, 1]"
38_1_contrast0.93_sharpness0.2_equalization32.0.jpg,"[3.12280619632467, nan, 1]"
6_8_brightness3.1_gamma0.63.jpg,"[3.124042253504107, nan, 1]"
23_0_contrast1.2_gamma1.0_brightness15.0.jpg,"[3.1252759050629013, 0.1896249785228531, 3]"
19_2_sharpness0.25_gamma1.0_equalization8.8.jpg,"[3.125319133581103, nan, 1]"
33_I_gamma0.78_brightness21.0_sharpness0.27.jpg,"[3.125528208015728, nan, 1]"
22_8_contrast0.8_sharpness0.95_equalization20.0.jpg,"[3.125868556933866, nan, 1]"
19_T_sharpness0.38_brightness12.0_contrast0.98.jpg,"[3.125988599158716, nan, 1]"
40_1_gamma0.52_brightness7.0_sharpness0.98.jpg,"[3.126806131956711, nan, 1]"
43_C_contrast1.1_equalization23.0.jpg,"[3.126993250481456, nan, 1]"
44_9_gamma0.73_equalization26.0.jpg,"[3.1288600502853217, 0.12190345811115207, 3]"
31_P_contrast1.1_brightness3.7_gamma0.86.jpg,"[3.129860134675144, nan, 1]"
22_8_contrast1.1_gamma0.74_sharpness0.92.jpg,"[3.129905633771918, 0.09725602408973665, 2]"
7_1_gamma0.79_brightness16.0.jpg,"[3.130609038010923, 0.395156339187966, 4]"
2_E_contrast1.0_sharpness0.68_equalization7.2.jpg,"[3.1323866944745813, 0.6507642302143527, 2]"
7_3_contrast0.91_equalization14.0.jpg,"[3.132781846297094, nan, 1]"
37_C_sharpness0.014_contrast0.97_equalization18.0.jpg,"[3.132783199499145, nan, 1]"
8_9_contrast0.88_equalization25.0.jpg,"[3.133014824396395, 0.15084005539766024, 4]"
26_I_brightness8.9_sharpness0.36_gamma0.9.jpg,"[3.133977922261873, nan, 1]"
32_S_gamma0.79_brightness24.0_contrast0.94.jpg,"[3.1346041158988136, 1.660472349689278, 2]"
5_C_gamma1.0_brightness2.1_contrast0.98.jpg,"[3.136408496385573, nan, 1]"
8_Q_contrast1.1_sharpness0.027_equalization31.0.jpg,"[3.138574242896327, nan, 1]"
5_9_contrast1.1_equalization29.0.jpg,"[3.140361713176185, nan, 1]"
41_2_sharpness0.22_brightness29.0_gamma0.92.jpg,"[3.1403663294096624, 0.3118362215781065, 4]"
41_3_contrast0.92_sharpness0.95.jpg,"[3.140622050518792, nan, 1]"
20_8_contrast1.1_sharpness0.93_equalization6.1.jpg,"[3.141205439339819, nan, 1]"
40_B_contrast1.0_equalization13.0.jpg,"[3.1425944663634438, 0.3680961255896325, 4]"
29_9_contrast0.99_gamma0.85_equalization5.7.jpg,"[3.145074840426708, nan, 1]"
17_7_sharpness0.87_equalization23.0.jpg,"[3.1453889923806257, 0.08879745389347721, 4]"
27_I_gamma0.98_brightness23.0.jpg,"[3.146886055636825, nan, 1]"
32_3_gamma0.63_brightness14.0_sharpness0.66.jpg,"[3.147005462151584, nan, 1]"
30_T_contrast0.85_sharpness0.96_equalization17.0.jpg,"[3.147793889075252, nan, 1]"
18_S_sharpness0.17_gamma0.77.jpg,"[3.1482755550813, 0.3174997749515048, 4]"
16_9_contrast0.93_sharpness0.22_brightness8.5.jpg,"[3.149321001859197, nan, 1]"
38_I_gamma1.1_sharpness0.36_contrast1.0.jpg,"[3.149543502284068, nan, 1]"
13_9_contrast0.93_sharpness0.61.jpg,"[3.152993475805386, nan, 1]"
11_E_gamma0.87_contrast1.1_equalization17.0.jpg,"[3.153017660745006, nan, 1]"
17_0_contrast1.0_sharpness0.37_equalization30.0.jpg,"[3.153253543062484, nan, 1]"
22_B_brightness25.0_sharpness0.82_gamma0.53.jpg,"[3.155861424490464, nan, 1]"
21_3_sharpness0.79_gamma0.71_equalization15.0.jpg,"[3.156569797219972, nan, 1]"
16_Q_gamma1.0_contrast0.99.jpg,"[3.157489750552184, 0.40124892544488355, 4]"
1_E_gamma0.71_brightness2.6.jpg,"[3.157675508711731, nan, 1]"
8_9_gamma0.97_brightness8.1.jpg,"[3.1603488721598323, 0.1733712798835062, 4]"
26_0_sharpness0.88_contrast0.89_equalization14.0.jpg,"[3.16180034705537, nan, 1]"
30_0_contrast1.1_equalization26.0.jpg,"[3.1633517761548573, 0.35407678031194595, 4]"
36_1_gamma0.95_sharpness0.59.jpg,"[3.163388324627332, nan, 1]"
45_1_contrast1.1_gamma0.54.jpg,"[3.163772401282842, nan, 1]"
10_B_contrast1.0_gamma0.72.jpg,"[3.1659327486428523, 0.4344802058882601, 4]"
2_Q_brightness16.0_sharpness0.34_gamma0.59.jpg,"[3.166901094091496, nan, 1]"
10_0_brightness3.4_gamma1.0_contrast0.95.jpg,"[3.171244176630441, nan, 1]"
14_E_sharpness0.041_brightness18.0_gamma0.83.jpg,"[3.171472122148321, nan, 1]"
47_C_brightness1.8_gamma0.8_contrast1.0.jpg,"[3.175490100463851, nan, 1]"
42_S_sharpness0.12_brightness22.0.jpg,"[3.175689326167106, 0.4193407785760269, 4]"
11_T_gamma0.89_equalization9.1.jpg,"[3.1773092415865016, 0.46392215965859485, 4]"
10_1_brightness9.1_gamma1.0.jpg,"[3.178139365328589, nan, 1]"
16_7_sharpness0.46_contrast1.1.jpg,"[3.178216767271836, nan, 1]"
37_9_contrast0.96_gamma0.95.jpg,"[3.18109020819881, nan, 1]"
8_8_contrast1.1_gamma0.78_sharpness0.18.jpg,"[3.1822051606835164, 0.9495945260499067, 4]"
18_P_brightness13.0_contrast1.2.jpg,"[3.182368751837051, nan, 1]"
35_E_gamma0.99_brightness3.7_sharpness0.58.jpg,"[3.183692127694374, nan, 1]"
7_8_contrast0.98_brightness3.5.jpg,"[3.1843994263347044, 0.6560174460556661, 4]"
6_8_contrast1.0_brightness9.1_gamma1.1.jpg,"[3.185210812603142, nan, 1]"
23_7_gamma0.86_brightness29.0.jpg,"[3.18530390035515, nan, 1]"
33_T_contrast1.1_gamma0.7_equalization25.0.jpg,"[3.1903371909688243, 0.431306727192811, 2]"
46_C_brightness19.0_gamma0.92_contrast1.1.jpg,"[3.191211019166201, nan, 1]"
10_7_brightness16.0_sharpness0.14.jpg,"[3.191722114705639, nan, 1]"
6_C_brightness0.59_sharpness0.29.jpg,"[3.19339566783647, nan, 1]"
2_0_gamma0.96_contrast0.82_equalization4.5.jpg,"[3.193727148553397, nan, 1]"
20_0_sharpness0.64_brightness22.0.jpg,"[3.196633363979751, nan, 1]"
25_E_gamma0.87_sharpness0.24_contrast1.1.jpg,"[3.19958116736497, nan, 1]"
37_P_contrast1.1_equalization6.4.jpg,"[3.201661228205977, nan, 1]"
23_2_brightness1.7_contrast1.0_sharpness0.5.jpg,"[3.20242309363444, nan, 1]"
27_I_sharpness0.32_gamma0.95_equalization16.0.jpg,"[3.203607646836684, nan, 1]"
27_3_brightness24.0_sharpness0.087.jpg,"[3.204548059856236, nan, 1]"
11_7_contrast1.1_gamma0.54_equalization11.0.jpg,"[3.20560949714574, nan, 1]"
40_I_gamma0.76_contrast0.91_equalization19.0.jpg,"[3.20592067981284, 0.6331498599051203, 4]"
6_C_contrast0.89_equalization30.0.jpg,"[3.209362604893714, nan, 1]"
19_I_sharpness0.25_brightness1.0.jpg,"[3.210254681964571, nan, 1]"
11_8_contrast1.1_sharpness0.43_equalization8.6.jpg,"[3.212137175813188, nan, 1]"
44_S_sharpness0.29_gamma0.67_equalization24.0.jpg,"[3.213093923060307, 0.11611529154497963, 4]"
43_B_contrast0.92_brightness7.7.jpg,"[3.215280856742916, nan, 1]"
34_P_contrast1.0_sharpness0.063_equalization13.0.jpg,"[3.2153071446376726, 0.5765193847245892, 4]"
3_1_contrast1.1_equalization20.0.jpg,"[3.2161439247756585, 0.055889962563483594, 2]"
28_T_gamma1.0_contrast0.82_sharpness0.13.jpg,"[3.216813058488734, nan, 1]"
47_E_gamma0.79_contrast1.1.jpg,"[3.2169822685116136, 0.4724533019319773, 2]"
26_E_contrast1.1_sharpness0.88_equalization19.0.jpg,"[3.217059760846741, nan, 1]"
10_T_brightness21.0_contrast1.2_sharpness0.18.jpg,"[3.217866176710833, nan, 1]"
19_Q_contrast0.83_sharpness0.83_equalization23.0.jpg,"[3.218432646745637, nan, 1]"
15_1_brightness12.0_sharpness0.33.jpg,"[3.218717593701826, nan, 1]"
15_E_brightness20.0_gamma1.0.jpg,"[3.221292717285088, nan, 1]"
5_Q_brightness1.7_sharpness0.078.jpg,"[3.224537390602134, nan, 1]"
15_B_sharpness0.54_gamma0.83_equalization27.0.jpg,"[3.225656546420648, nan, 1]"
27_2_brightness20.0_sharpness0.73_contrast0.94.jpg,"[3.226334888970953, nan, 1]"
13_1_gamma0.61_contrast0.91_equalization18.0.jpg,"[3.2272019467477904, 0.5464741995578727, 2]"
47_3_gamma0.65_sharpness0.3.jpg,"[3.227571781248669, nan, 1]"
40_I_contrast1.0_sharpness0.48_brightness28.0.jpg,"[3.228775997063097, nan, 1]"
29_3_sharpness0.63_equalization6.8.jpg,"[3.229492191386792, nan, 1]"
13_B_contrast1.0_gamma0.53_brightness18.0.jpg,"[3.230151309981413, nan, 1]"
12_S_contrast0.94_gamma1.0_equalization9.0.jpg,"[3.230642718179999, nan, 1]"
14_P_gamma0.55_sharpness0.55_contrast1.0.jpg,"[3.231488533284126, nan, 1]"
4_P_gamma1.1_equalization19.0.jpg,"[3.233895613085753, nan, 1]"
13_C_contrast1.0_brightness23.0.jpg,"[3.2352695525031363, 0.48825960535676244, 4]"
23_2_sharpness0.5_gamma0.73.jpg,"[3.2374308581190334, 0.38811911891468887, 4]"
40_8_contrast1.2_equalization11.0.jpg,"[3.237788133205281, nan, 1]"
22_S_gamma0.66_brightness7.4.jpg,"[3.239247512844859, nan, 1]"
8_9_brightness24.0_contrast0.88_gamma0.57.jpg,"[3.2404892602147, nan, 1]"
46_9_brightness14.0_sharpness0.81.jpg,"[3.242377439220654, nan, 1]"
11_0_gamma0.69_sharpness0.65.jpg,"[3.242509625251892, 0.47489887908740364, 4]"
17_9_sharpness0.28_brightness22.0_contrast1.1.jpg,"[3.243755059011671, nan, 1]"
33_I_gamma0.63_brightness27.0_contrast1.1.jpg,"[3.244611836136397, nan, 1]"
42_8_sharpness0.7_gamma0.91_equalization12.0.jpg,"[3.246468707979966, nan, 1]"
39_C_sharpness0.42_contrast1.0_equalization25.0.jpg,"[3.2476904913039744, 1.2261186125602268, 2]"
35_I_contrast0.91_sharpness0.51_equalization21.0.jpg,"[3.251395177911713, nan, 1]"
32_1_contrast1.0_brightness15.0_sharpness0.38.jpg,"[3.254511409028185, nan, 1]"
39_S_gamma0.97_sharpness0.97_brightness26.0.jpg,"[3.2547463875374, nan, 1]"
3_3_sharpness0.64_contrast1.1_gamma0.87.jpg,"[3.255153167726059, nan, 1]"
11_7_gamma0.72_contrast1.1_equalization8.9.jpg,"[3.255282467374712, nan, 1]"
12_E_gamma0.89_contrast1.1.jpg,"[3.256399920480277, 0.3765604739003111, 4]"
28_E_contrast0.96_brightness27.0.jpg,"[3.2571792940658773, 0.2555272543497859, 4]"
20_9_gamma0.94_sharpness0.7_brightness19.0.jpg,"[3.2614203019826, nan, 1]"
43_0_brightness29.0_contrast0.88.jpg,"[3.2616434313075113, 0.35946419002617913, 4]"
24_S_contrast1.1_gamma0.85_equalization4.4.jpg,"[3.269638631594849, nan, 1]"
40_B_contrast1.1_sharpness0.025_equalization9.5.jpg,"[3.270605612006238, nan, 1]"
21_7_contrast1.1_equalization30.0.jpg,"[3.2711018606307927, 0.35537599089486877, 4]"
5_B_contrast0.94_gamma0.74_equalization8.1.jpg,"[3.271131639617748, nan, 1]"
4_8_brightness26.0_contrast1.0.jpg,"[3.272220939216909, nan, 1]"
45_B_gamma0.77_contrast1.1_brightness0.094.jpg,"[3.2723269412011673, 0.23765795243834198, 4]"
40_2_contrast1.2_gamma0.98.jpg,"[3.2732101990459754, 0.04321116826417236, 3]"
25_P_gamma0.61_sharpness0.27.jpg,"[3.2738111874729605, 0.20955041306363217, 4]"
23_1_sharpness0.3_gamma0.74.jpg,"[3.276744871183698, nan, 1]"
28_8_brightness16.0_gamma1.0.jpg,"[3.2812126567364297, 0.4802003153233951, 4]"
44_S_sharpness0.12_brightness2.0_gamma0.74.jpg,"[3.283773890278446, nan, 1]"
33_P_brightness5.0_gamma1.1_contrast0.93.jpg,"[3.283920029870517, nan, 1]"
10_E_gamma0.7_brightness10.0.jpg,"[3.290765004811424, 0.26977458707094226, 4]"
6_3_brightness20.0_sharpness0.18_gamma0.61.jpg,"[3.294946065857385, nan, 1]"
10_B_contrast0.92_equalization4.1.jpg,"[3.2959310052838284, 0.9624063726925167, 2]"
30_2_brightness0.35_gamma0.78_sharpness0.65.jpg,"[3.299262491294296, nan, 1]"
6_9_sharpness0.92_contrast0.8.jpg,"[3.2998639507268375, 0.4720990492938854, 2]"
30_T_brightness11.0_gamma0.65_sharpness0.91.jpg,"[3.300579143410018, 0.4439093782436145, 4]"
22_7_brightness20.0_contrast0.98_sharpness0.57.jpg,"[3.301872674317991, nan, 1]"
23_7_sharpness0.36_contrast1.1_equalization5.8.jpg,"[3.302045392282654, 0.2633389472797505, 4]"
11_1_contrast1.2_gamma0.56_equalization23.0.jpg,"[3.303134740502951, nan, 1]"
31_7_sharpness0.68_equalization20.0.jpg,"[3.30486792881548, nan, 1]"
39_2_sharpness0.25_brightness24.0_contrast0.97.jpg,"[3.305634030288743, nan, 1]"
1_3_sharpness0.66_gamma1.0_equalization11.0.jpg,"[3.308801127837122, nan, 1]"
3_C_gamma1.1_contrast1.1_equalization7.6.jpg,"[3.308986360984068, nan, 1]"
42_1_gamma1.1_brightness2.8.jpg,"[3.309172392051386, nan, 1]"
18_9_contrast0.89_gamma0.55.jpg,"[3.312211787178753, nan, 1]"
20_Q_sharpness0.17_gamma1.1_equalization24.0.jpg,"[3.3122915344051465, 1.0080895960339906, 5]"
24_S_contrast1.2_sharpness0.21_gamma0.79.jpg,"[3.317963148190268, nan, 1]"
4_1_sharpness0.022_contrast0.87.jpg,"[3.319762005712053, nan, 1]"
22_0_gamma0.63_brightness10.0_sharpness0.19.jpg,"[3.3206943761446714, 0.5212519508047068, 4]"
41_8_gamma1.0_brightness6.4.jpg,"[3.3207887502581888, 0.29498441360529354, 4]"
26_E_gamma1.1_sharpness0.44.jpg,"[3.320928894077794, nan, 1]"
41_9_brightness29.0_contrast0.84.jpg,"[3.321116371679339, nan, 1]"
34_T_sharpness0.015_contrast0.87_equalization19.0.jpg,"[3.321489681576743, 0.4574296564653705, 4]"
42_8_contrast0.95_sharpness0.26_gamma0.71.jpg,"[3.325618880492898, nan, 1]"
42_P_brightness16.0_gamma0.56.jpg,"[3.3260910603183, nan, 1]"
32_1_brightness21.0_contrast1.1_sharpness0.37.jpg,"[3.327065502938665, nan, 1]"
29_9_sharpness0.14_contrast1.1_equalization24.0.jpg,"[3.327191931266, nan, 1]"
8_7_gamma0.64_contrast1.1_brightness26.0.jpg,"[3.3283219646319435, 0.44488454253306237, 2]"
9_S_gamma0.76_equalization31.0.jpg,"[3.3284493386517173, 0.6063231394556935, 2]"
3_8_brightness26.0_contrast0.95_gamma0.68.jpg,"[3.329848790396133, nan, 1]"
28_1_contrast0.91_sharpness0.75_equalization22.0.jpg,"[3.332149174640242, nan, 1]"
15_2_gamma0.66_contrast1.0_brightness19.0.jpg,"[3.3328147802748025, 0.16165909490449681, 2]"
33_3_gamma0.66_sharpness0.53_equalization28.0.jpg,"[3.334341635792692, nan, 1]"
32_I_brightness2.2_sharpness0.17.jpg,"[3.33468473360792, nan, 1]"
23_2_sharpness0.37_gamma0.65.jpg,"[3.33771124549273, nan, 1]"
6_0_contrast1.1_sharpness0.19_brightness7.9.jpg,"[3.3408252001636094, 0.3145869535411674, 4]"
37_8_contrast1.0_equalization16.0.jpg,"[3.34283044718434, 0.3752514886485385, 4]"
28_C_gamma0.96_equalization14.0.jpg,"[3.344179704327657, nan, 1]"
9_3_sharpness0.96_contrast0.83_brightness25.0.jpg,"[3.346472613240967, nan, 1]"
1_S_gamma0.67_contrast0.86_equalization25.0.jpg,"[3.346715048055034, nan, 1]"
41_P_sharpness0.73_gamma1.0_equalization13.0.jpg,"[3.348720356235569, nan, 1]"
37_9_brightness12.0_sharpness0.17.jpg,"[3.349858754260292, nan, 1]"
