0,1
9_T_sharpness0.48_brightness28.0_contrast0.88.jpg,"[2.731366732555012, nan, 1]"
2_P_contrast0.87_gamma0.85_equalization7.7.jpg,"[2.731990686531288, nan, 1]"
3_8_sharpness0.26_contrast1.1_equalization28.0.jpg,"[2.734843191069111, nan, 1]"
9_2_contrast0.84_equalization31.0.jpg,"[2.7355707930671245, 1.0689516475845144, 2]"
45_2_gamma1.0_contrast1.1_sharpness0.31.jpg,"[2.7363009618493495, 0.6714329481012223, 2]"
34_T_sharpness0.12_contrast1.2_equalization30.0.jpg,"[2.736412291092722, nan, 1]"
5_B_sharpness0.064_gamma0.63_equalization30.0.jpg,"[2.737368764265909, nan, 1]"
33_T_gamma0.92_contrast1.1_equalization25.0.jpg,"[2.738299817865363, 0.42556971881376515, 4]"
13_3_gamma0.96_contrast0.86_brightness21.0.jpg,"[2.739198550203426, nan, 1]"
31_9_sharpness0.083_contrast0.84_brightness21.0.jpg,"[2.740464725527701, nan, 1]"
45_B_brightness19.0_gamma0.85_sharpness0.63.jpg,"[2.741389740369002, nan, 1]"
6_8_brightness3.1_gamma0.63.jpg,"[2.742031716696097, nan, 1]"
3_P_contrast1.0_gamma1.1_equalization23.0.jpg,"[2.745626298852512, nan, 1]"
18_8_contrast0.91_sharpness0.64_brightness5.8.jpg,"[2.746397739003465, nan, 1]"
17_7_brightness30.0_contrast0.95_gamma0.93.jpg,"[2.74874614071326, nan, 1]"
11_8_gamma0.93_equalization5.0.jpg,"[2.750120146211063, nan, 1]"
25_P_sharpness0.37_brightness17.0.jpg,"[2.750155387477163, nan, 1]"
34_B_contrast1.1_sharpness0.32.jpg,"[2.751531181291079, 0.12850688758187453, 4]"
24_P_sharpness0.2_gamma0.8_contrast1.0.jpg,"[2.75209647977299, nan, 1]"
15_I_contrast1.0_sharpness0.24_equalization19.0.jpg,"[2.7534045570013372, 0.6940579936094463, 2]"
6_8_contrast1.1_sharpness0.88_gamma0.53.jpg,"[2.755252108307152, nan, 1]"
41_3_contrast0.87_brightness20.0_sharpness0.099.jpg,"[2.755412173999031, 0.24559700948776245, 4]"
34_P_contrast0.91_brightness23.0_sharpness0.7.jpg,"[2.755992293079881, nan, 1]"
45_C_sharpness0.8_equalization13.0.jpg,"[2.7582723708495718, 0.3320789515035643, 4]"
11_0_gamma0.74_sharpness0.97.jpg,"[2.759727945850833, nan, 1]"
7_B_contrast0.96_sharpness0.47_brightness25.0.jpg,"[2.759974535618745, nan, 1]"
5_1_contrast0.94_brightness15.0_gamma0.91.jpg,"[2.761055562770541, nan, 1]"
4_I_brightness4.3_contrast0.91_sharpness0.26.jpg,"[2.761517837530721, nan, 1]"
32_3_brightness2.4_sharpness0.36.jpg,"[2.762892021481217, nan, 1]"
26_S_sharpness0.18_contrast1.0_equalization19.0.jpg,"[2.769545582490429, nan, 1]"
19_C_sharpness0.73_brightness20.0.jpg,"[2.774549829176588, 0.3918647022196345, 4]"
28_B_gamma0.69_brightness13.0_contrast0.86.jpg,"[2.775113087179869, nan, 1]"
19_9_sharpness0.36_gamma0.53_equalization22.0.jpg,"[2.776924059068602, nan, 1]"
22_B_contrast1.0_sharpness0.52_equalization22.0.jpg,"[2.777429011668258, 0.3526773429383308, 4]"
